node_id,is_accused,is_witness,gender_female,gender_male,gender_unknown,in_degree,out_degree
Jehennon femme Didier de Bedecourt,0,1,0,0,1,0,1
Symon Hanry,0,1,0,0,1,0,1
Chrestien Brandecq,0,1,0,0,1,0,1
Pierre Colin,0,1,0,0,1,0,1
Curien Colas Marie de la Chapelle,0,1,0,0,1,0,1
Demenge Blancpieds,0,1,0,0,1,0,1
Mariotte femme Gergonne Mengin,0,1,0,0,1,0,1
Jennon veuve Ydoulx Grand Didier,0,1,0,0,1,0,1
Perise femme Nicolas Gaspart,0,1,0,0,1,0,1
Colas Henry de St Remy,0,1,0,0,1,0,1
Jennon femme Estienne Cariot,0,1,0,0,1,0,1
Nicolas Marquis de Pajaille,0,1,0,0,1,0,1
Bastien Sachot,0,1,0,0,1,0,1
Demenge Vatrin de la Neufville,0,1,0,0,1,0,1
Chrestienne femme a Nicolas Hachon de Reillon,0,1,0,0,1,0,1
Claudon Mesnil,0,1,0,0,1,0,1
Marie femme Jean Thiebault,0,1,0,0,1,0,1
Rose femme Colas Tixerand,0,1,0,0,1,0,1
Georgeatte femme Didier Claude Phle de Mouriviller,0,1,0,0,1,0,1
"B 8667 No 6 Witch 144, Zabel du Sambois",1,0,0,0,1,13,0
Suzanne Raguin veuve Jean Volf,0,1,0,0,1,0,1
Jean Mathieu le jeune,0,1,0,0,1,0,1
Claude Mabrey de Develine,0,1,0,0,1,0,1
Marguitte femme George Ferry de Develline,0,1,0,0,1,0,1
"Chretienne femme Claudon des Eaues
General reputation. She had lost animals",0,1,0,0,1,0,1
Annon femme Adam de Mouney,0,1,0,0,1,0,1
Jennon femme de Pierron Pourel,0,1,0,0,1,0,1
Isabel femme Mengin Wiriot,0,1,0,0,1,0,1
Clere veuve Claudin Grand Villaume,0,1,0,0,1,0,1
Le maire Jean Lyenard de Mouriviller,0,1,0,0,1,0,1
Andreu Gralp Kopff,0,1,0,0,1,0,1
Jean Pieron,0,1,0,0,1,0,3
Remy Jandel,0,1,0,0,1,0,2
Zabey femme Jean du Bois de Reillon,0,1,0,0,1,0,1
Claudon Hennemant de la Vacherie,0,1,0,0,1,0,1
Claude Demenge Colin,0,1,0,0,1,0,1
Jennon femme Jean Claude Estienne du Mesnil,0,1,0,0,1,0,1
Jean Gabriel le jeune de Blamont,0,1,0,0,1,0,1
Alix veuve Idoul Odniat,0,1,0,0,1,0,1
Pierson Poutier bourgeois de Blamont,0,1,0,0,1,0,1
Jean Cachette le saulnier,0,1,0,0,1,0,1
Jennon veuve Claudon Jean Meline du Souche de Clemecey,0,1,0,0,1,0,1
"Demenge Ganat
Repeated wife's deposition. Added that she had said to his childre",0,1,0,0,1,0,1
Sebille fille de Didier Marsellot,0,1,0,0,1,0,1
Nicolas fils Jean Masson le vieux de Mouriviller,0,1,0,0,1,0,1
Françoise femme George Guyart,0,1,0,0,1,0,1
Jehennon femme Jean du Biehay,0,1,0,0,1,0,1
Dieudonné Jean,0,1,0,0,1,0,1
Nicolas Grand Simon,0,1,0,0,1,0,1
Catherine veuve Jean Aulbert de Remeymont,0,1,0,0,1,0,1
Honn homme Colin Jean Clement du Paire,0,1,0,0,1,0,1
Marie femme Moritz manouvrier,0,1,0,0,1,0,1
Anne femme à Remy Paris boulenger de Charmes,0,1,0,0,1,0,1
Claude Magister laboureur,0,1,0,0,1,0,1
"Gauthine again interrogated first; denied all that was said against her, despite",1,0,0,0,1,3,0
Barthelemin Mansuin,0,1,0,0,1,0,1
Barbe femme d’Andreu Basle de la Neufville,0,1,0,0,1,0,1
Colin Guidat du Faing,0,1,0,0,1,0,1
Colas Andreu de Sainte Margaree,0,1,0,0,1,0,1
Le maire Mongenot Estienne de Domjevin,0,1,0,0,1,0,2
Nicolas Jean Henry,0,1,0,0,1,0,1
Catherine femme Jean Grand George de Pajaille,0,1,0,0,1,0,1
Colas Demenge Jalley de Clemecey,0,1,0,0,1,0,1
Rictel Schoullen,0,1,0,0,1,0,1
Jean Piernille,0,1,0,0,1,0,1
Parisot Cugnin de Charmes,0,1,0,0,1,0,1
Claudate veuve Jean Doridant de Bruyeres,0,1,0,0,1,0,1
Barbeline femme Claudon Haxo du Vivier,0,1,0,0,1,0,1
Françoise femme Colas le Petit Masson,0,1,0,0,1,0,1
Claude femme du precedent,0,1,0,0,1,0,1
Barbe femme du precedent,0,1,0,0,1,0,4
Colas Demenge le petit Nicolas,0,1,0,0,1,0,1
Jean Magdelaine,0,1,0,0,1,0,3
Jean Gerard d’Entre-deux-Eaux,0,1,0,0,1,0,1
"Witch 162; B8677 no 8, Jean Blaise Laulney d’Entre-deux-Eaux",1,0,0,0,1,12,0
Sybille femme Nicolas Dejo,0,1,0,0,1,0,1
Claudatte femme Claudel Jean Aulbert de Mazelay,0,1,0,0,1,0,1
Jehenne femme Jean Sernay,0,1,0,0,1,0,1
Idoult Jean Martin,0,1,0,0,1,0,3
Valentin Colas Parisat,0,1,0,0,1,0,1
Lucas Mongin,0,1,0,0,1,0,1
Mengeotte femme Colas Rolat,0,1,0,0,1,0,1
Bastienne femme à Germain Soyer tailleur d'habits de Charmes,0,1,0,0,1,0,1
Barbe veuve Jean Renard,0,1,0,0,1,0,1
Colas Masson de Domjevin,0,1,0,0,1,0,1
Magdelaine fille Nicolas Villaume,0,1,0,0,1,0,1
Mengeotte femme Bastien Drouin de Raon,0,1,0,0,1,0,1
"B 8735 no 5; witch 312, Margueritte Jean Symon jeune fille de Raon",1,0,0,0,1,9,0
Mre Jean Guy chirurgien,0,1,0,0,1,0,1
Mengette femme Christman (at wars in Low Countries),0,1,0,0,1,0,1
"B 5344 no 2; witch 099, Mayette femme Dietrich Gaste de Wirming",1,0,0,0,1,7,0
"and
Marguitte (3). Suspected that she had caused this if she were witch as reput",0,1,0,0,1,0,1
Colas Demenge Noel,0,1,0,0,1,0,1
Jean Ranarre pelletier bourgeois de Blamont,0,1,0,0,1,0,1
Nicolas Demengeon cordonnier et bourgeois de Bruyeres,0,1,0,0,1,0,1
Zabillon veuve Didier de Dompierre,0,1,0,0,1,0,1
Fleuent le grand Jean de la Chapelle,0,1,0,0,1,0,1
Jean Sagaire,0,1,0,0,1,0,1
Barbe femme Isaac Farré,0,1,0,0,1,0,1
Humbert Colin Guidat de Vannemont,0,1,0,0,1,0,1
Thomas Gaillat,0,1,0,0,1,0,1
Alyson femme Bernard Mathieu,0,1,0,0,1,0,1
Symon de Besmont,0,1,0,0,1,0,1
Paul Bailly,0,1,0,0,1,0,1
Anne femme Claudon Lhuillier,0,1,0,0,1,0,1
Alizon veuve Claudon Durand,0,1,0,0,1,0,1
Babon femme du precedent,0,1,0,0,1,0,2
Claudatte femme Simon Gelyat,0,1,0,0,1,0,1
Didier Wiriot,0,1,0,0,1,0,1
Job le Maire,0,1,0,0,1,0,1
Nicolas Heugimont,0,1,0,0,1,0,1
"B 8707 no 3; witch 255, Claude Mengeon Grivel, alias des Feignes, de Sachemont",1,0,0,0,1,11,0
Jehenne femme Colas Petit Claude de Gondrexon,0,1,0,0,1,0,1
Dieudonnée femme Mathieu Clement,0,1,0,0,1,0,1
Jehenne veuve Louy Denys,0,1,0,0,1,0,1
Jean Richard de Bathelemont,0,1,0,0,1,0,1
Jean Aulbry le vieux,0,1,0,0,1,0,1
Meline femme du precedent,0,1,0,0,1,0,1
Jacot Ferry,0,1,0,0,1,0,1
Belotte femme Jean Marchal,0,1,0,0,1,0,1
Colas Tiriat de la Neufville,0,1,0,0,1,0,1
Marie femme Demenge Bazel,0,1,0,0,1,0,1
Anthoinette fille Nicolas Petit Jean,0,1,0,0,1,0,2
Jean Collignon de Fontenay,0,1,0,0,1,0,1
Sebille femme Jean Noel,0,1,0,0,1,0,1
Marguitte femme Jean Thierion le vieux,0,1,0,0,1,0,1
Henry Maigrat le jeune du Grand Romberg,0,1,0,0,1,0,1
"B 9554 no 2; witch 332, Denisatte femme Nicolas Humbert du Grand Rombach",1,0,0,0,1,6,0
Nicolas Jean de Flin,0,1,0,0,1,0,1
Valtin Jean Coulat,0,1,0,0,1,0,2
Jean Grandidier,0,1,0,0,1,0,1
Antoine Chaxel de Fontenay,0,1,0,0,1,0,1
Chrestien du Prey,0,1,0,0,1,0,1
Claudon Jean Perrin,0,1,0,0,1,0,2
Valentin Thiehay,0,1,0,0,1,0,1
Claude Bracconnier bouchier de Condé,0,1,0,0,1,0,1
Jean le Grand Girard,0,1,0,0,1,0,1
Marie femme a Claude Grand Jean de Mouriviller,0,1,0,0,1,0,1
Nicolle femme de Colas Noel de Moyemont,0,1,0,0,1,0,2
Jean Perrin,0,1,0,0,1,0,1
Colichon Chrestaille,0,1,0,0,1,0,1
Mre George Bertrand,0,1,0,0,1,0,1
"Damaged - had caused misfortune because husband had caused her to leave
house wh",0,1,0,0,1,0,1
Jehenne femme a Didier Rondel,0,1,0,0,1,0,1
Marion femme Colas de la Maize,0,1,0,0,1,0,1
Claudon Quentin,0,1,0,0,1,0,1
Rose veuve Jehan Bourelle,0,1,0,0,1,0,1
Bastien Cuvelier de St Remy,0,1,0,0,1,0,1
Marguitte femme Colas des Mailles,0,1,0,0,1,0,1
Dion fille Parel Vilaume le vieux,0,1,0,0,1,0,1
Colatte femme Jean Chenal,0,1,0,0,1,0,1
Marie veuve Demenge Parisot,0,1,0,0,1,0,1
Mengeatte veuve Demenge Ban de Hapt,0,1,0,0,1,0,1
Nicolas Thoussainct Grattain,0,1,0,0,1,0,1
Catherine femme Mengeon Bouray de St Blaise,0,1,0,0,1,0,1
Mengeon Thiehay,0,1,0,0,1,0,1
Jean Colin de Domjevin,0,1,0,0,1,0,2
Didier Remy Henry,0,1,0,0,1,0,1
Alix femme du maire Laurent Laurent de Brantigny,0,1,0,0,1,0,1
Jean Mengin de Bathelemont,0,1,0,0,1,0,1
Jean Belat,0,1,0,0,1,0,1
Colin Mengin d'Anould,0,1,0,0,1,0,1
Colas Collenat d'Aubripaire,0,1,0,0,1,0,1
Dieudonnée veuve Jean Baulche,0,1,0,0,1,0,1
"B 3792 no 3; witch 064, Claudate femme Jacquat George, de Dompierre",1,0,0,0,1,6,0
Nicolle fille Jean Trichart,0,1,0,0,1,0,1
Cornelius Marchal,0,1,0,0,1,0,1
Anne femme Claude Aulbry de Girecourt,0,1,0,0,1,0,1
Catherine femme Jean Demenge Charrier le jeune de St Remy,0,1,0,0,1,0,1
Mengeatte femme Jean Charpentier de Coinches,0,1,0,0,1,0,1
Colas Voignier,0,1,0,0,1,0,1
Colin Oudenot manouvrier,0,1,0,0,1,0,1
Idotte femme Claudin Henryot,0,1,0,0,1,0,1
Jehenne veuve Colas Chalgotte,0,1,0,0,1,0,1
Dieudonné Jean Demenge Jacot,0,1,0,0,1,0,1
Nicolas Simeon de Moyenmoutier,0,1,0,0,1,0,1
Gerard Ladouic,0,1,0,0,1,0,1
Adam Bessat,0,1,0,0,1,0,1
Jean Michiel Jeannel,0,1,0,0,1,0,1
Nicolas Masson sergent,0,1,0,0,1,0,1
Blaisotte femme Colas Jean le Masson de la Pelliere,0,1,0,0,1,0,1
Liegey Prout,0,1,0,0,1,0,1
Barbelline femme Demenge Moictrier,0,1,0,0,1,0,1
Honn Homme Jean Didier,0,1,0,0,1,0,1
Mengin Godot,0,1,0,0,1,0,2
"B 3323 no 6; witch 030, Pierson fils Petit Pierson, de Leintrey",1,0,0,0,1,3,0
Marie femme Remey Bastien,0,1,0,0,1,0,1
Georges-Jean Thiriet,0,1,0,0,1,0,1
Benite veuve Claudon le Bailly,0,1,0,0,1,0,1
Mathis Jeandel,0,1,0,0,1,0,1
Blaisette femme Didier Aulbert,0,1,0,0,1,0,1
Clemance femme Collas Moictrier,0,1,0,0,1,0,1
Jean Bagard,0,1,0,0,1,0,1
Tante Libar veuve Claude le Boeuf,0,1,0,0,1,0,1
Jean de Sainct Pierre,0,1,0,0,1,0,1
Claudon Ferry d'Aidoile,0,1,0,0,1,0,1
Jennon femme Demenge Roussé,0,1,0,0,1,0,1
Honnete femme Claudine,0,1,0,0,1,0,1
Barbe Petit,0,1,0,0,1,0,1
Estiennette fille Jean Holbin de la Pescherie,0,1,0,0,1,0,1
Curien Colas Ferry de Brehimont,0,1,0,0,1,0,1
Barbeline veuve Colas Petit Jean Louys,0,1,0,0,1,0,1
Mongeatte femme Demenge Andreu,0,1,0,0,1,0,1
Demenge Colas Humbert,0,1,0,0,1,0,1
Jehenne femme Pierre Colin,0,1,0,0,1,0,1
Humbert Dedion,0,1,0,0,1,0,1
Catherine femme Hanso Mandray,0,1,0,0,1,0,1
Margueritte femme Claudon Pierre Loys de Rozieres,0,1,0,0,1,0,1
Jacotte femme Nicolas Paticier,0,1,0,0,1,0,1
Mainne femme Didier Mongenot,0,1,0,0,1,0,1
Jean Noel de Nompatelize,0,1,0,0,1,0,1
Jennon femme Claudon Jacquel,0,1,0,0,1,0,1
Vaultrin Henry Colas de Reillon,0,1,0,0,1,0,1
Anthoine fils Berkerhanns,0,1,0,0,1,0,1
Catherine femme Bastien Baillet,0,1,0,0,1,0,1
George Hatton bourgeois de Bruyeres,0,1,0,0,1,0,1
Jean Jacquot Jeannel,0,1,0,0,1,0,1
Colas Humbert de Mazelay,0,1,0,0,1,0,1
Colin Gillet garonnier,0,1,0,0,1,0,1
Contzen Nickel,0,1,0,0,1,0,1
George Mengeotte,0,1,0,0,1,0,1
Jean Didier Cherier de Sainct Remy,0,1,0,0,1,0,1
Valence fille Colas des Roses,0,1,0,0,1,0,1
Claudin Lhuilier,0,1,0,0,1,0,1
Maurice Mongeon,0,1,0,0,1,0,1
Symon Jacquot de Brehimont,0,1,0,0,1,0,1
Jeanne femme Stro Hanns,0,1,0,0,1,0,1
Francoise veuve Jean Frampart de St Dié,0,1,0,0,1,0,1
Jean Girard Ancel,0,1,0,0,1,0,1
Jean Martin,0,1,0,0,1,0,1
Didier Chottey,0,1,0,0,1,0,3
Magdelaine femme à Mongin Fourney de la Neuveville,0,1,0,0,1,0,1
Catherine veuve Berthremin Rembault le drappier,0,1,0,0,1,0,1
Marion fille Jean Hanry,0,1,0,0,1,0,1
Jean Hanna de St Remy,0,1,0,0,1,0,2
Mongeatte veuve de Aulbry Jean Aulbry de Charmes,0,1,0,0,1,0,1
Barbellon femme Nicolas Mulnier,0,1,0,0,1,0,1
Demenge Mathieu d'Entre-deux-Eaux,0,1,0,0,1,0,1
Jehenne fille Demenge Nicklauss,0,1,0,0,1,0,1
Alizon femme Colas Liebault,0,1,0,0,1,0,1
Agnes femme Mathieu Huchon,0,1,0,0,1,0,1
Zenelle femme du precedent,0,1,0,0,1,0,1
Dieudonne George le petit Colin,0,1,0,0,1,0,1
Mongeotte femme Claudon Estienne,0,1,0,0,1,0,1
Jean Mathieu dit le viel Jean,0,1,0,0,1,0,1
Jean Genereux de Condé,0,1,0,0,1,0,1
Marion femme Colin Claudel Colin,0,1,0,0,1,0,1
Catherine femme a Jean Ferry,0,1,0,0,1,0,1
Didie femme du precedent,0,1,0,0,1,0,1
Barbon femme au precedent,0,1,0,0,1,0,1
Jennon femme Demenge Anthoine de la Vacherie,0,1,0,0,1,0,1
Jean de Rux,0,1,0,0,1,0,1
Colin Colas Henry,0,1,0,0,1,0,1
Jeannon femme Jehan Conat manouvrier de St Nicolas,0,1,0,0,1,0,1
Nicolas de Flabeprey,0,1,0,0,1,0,1
Jehennon femme Mengeon Pierron de la Grandefosse,0,1,0,0,1,0,1
Jean Thiebauld Gerard,0,1,0,0,1,0,1
Idoul Odinat de Raon,0,1,0,0,1,0,1
Laurent Collon,0,1,0,0,1,0,1
Claude Mal Didier,0,1,0,0,1,0,1
Pierron Jardolle de Faing-Thiery,0,1,0,0,1,0,1
Vincent Gerard,0,1,0,0,1,0,1
Poirson Poirat boulengier de St Nicolas,0,1,0,0,1,0,1
Henry Jandel,0,1,0,0,1,0,1
Demenge Ganaire,0,1,0,0,1,0,2
Nicolas Besdel,0,1,0,0,1,0,1
Susanne veuve Jean Rosselat,0,1,0,0,1,0,1
Jean George le jeune,0,1,0,0,1,0,1
Demenge d'Avould Ie jeune,0,1,0,0,1,0,1
Jean Tanaire,0,1,0,0,1,0,1
Anne veuve Nicolas de Lorette,0,1,0,0,1,0,1
Martin Humbert de Haraucourt,0,1,0,0,1,0,1
Claude Remy Claude,0,1,0,0,1,0,1
Mengeatte femme Claudin Patenotte moictrier de la Borde proche Einville,0,1,0,0,1,0,1
Cathin femme de Jehan Cabled de la Neufville,0,1,0,0,1,0,1
Bastien Hermemand du Vivier,0,1,0,0,1,0,1
Mongeatte femme François Tanaire,0,1,0,0,1,0,1
Dieudegnon Claude de Reillon,0,1,0,0,1,0,1
Jean Masson de Moriviller,0,1,0,0,1,0,1
"Jean Regnier
Had lost a pig - did not know why. Had suspected her over loss of c",0,1,0,0,1,0,1
Roze femme Didier Chottey,0,1,0,0,1,0,1
François Claudel Anthoine,0,1,0,0,1,0,1
Didier Symonin,0,1,0,0,1,0,1
Adam Parmentier,0,1,0,0,1,0,1
Claudon Jean Coullon de la Chapelle,0,1,0,0,1,0,1
Bernard Didier Symonin,0,1,0,0,1,0,1
Jean Demengeon Jacot peltre de Bussang,0,1,0,0,1,0,1
Le jeune Haman,0,1,0,0,1,0,1
Jean le Maire le viel,0,1,0,0,1,0,1
Jehennon femme Jean Hugo,0,1,0,0,1,0,1
Lienard Valentin Napuel,0,1,0,0,1,0,1
Honnete homme Paul Villaume,0,1,0,0,1,0,1
Marguitte femme Claudon Piernille,0,1,0,0,1,0,1
Magdelaine femme a George Jeandat tabellion a Sercoeur,0,1,0,0,1,0,1
Claudon Jacquot Charpentier,0,1,0,0,1,0,1
Claudon Mathieu de Fontenay,0,1,0,0,1,0,1
Dieudonné Antoine Dieudonné de Fontenay,0,1,0,0,1,0,1
Michiel Pilmant de Ste Marie,0,1,0,0,1,0,1
Didier Voignier dit Gros Didier,0,1,0,0,1,0,1
Demenge Durand demeurant a Dompierre,0,1,0,0,1,0,1
Annon femme Jean Regnauldin,0,1,0,0,1,0,1
Jean Henry de Domjevin,0,1,0,0,1,0,4
Jean Nicklauss,0,1,0,0,1,0,1
Jean Poirel,0,1,0,0,1,0,1
Remy Masson,0,1,0,0,1,0,1
Jean Mareschal,0,1,0,0,1,0,2
Barbe Braconnier de Raon,0,1,0,0,1,0,1
Hanns Fritsch,0,1,0,0,1,0,1
Jean Cordonnier,0,1,0,0,1,0,2
Didiere Pensee femme Jacquemin Reverts,0,1,0,0,1,0,1
"Nicolas Lyenard Gaulthier
Dieudonnée always reputed witch",0,1,0,0,1,0,1
Durand Demenge Durand,0,1,0,0,1,0,1
Colin Menginot,0,1,0,0,1,0,1
Loys Melenicque,0,1,0,0,1,0,1
Mongin Godat,0,1,0,0,1,0,1
Catherine servante a Demenge Lorrain,0,1,0,0,1,0,1
Jennon femme Didier Lorrique de Bathelemont,0,1,0,0,1,0,1
Isabelle veuve Didier Rouyer,0,1,0,0,1,0,1
Jean Didier Jacquemin,0,1,0,0,1,0,1
Claude Ambroise,0,1,0,0,1,0,1
Demenge Didier Ydatte,0,1,0,0,1,0,1
Jean Clerc de Padoux,0,1,0,0,1,0,1
Estienne Haxaire de Rozieres,0,1,0,0,1,0,1
Nicolas Petit Didier d'Avould,0,1,0,0,1,0,1
Jennon femme Demenge des Boeufz,0,1,0,0,1,0,1
Claudatte femme Jean de la Court,0,1,0,0,1,0,1
Blaisatte veuve de Thiery Breton de Moyemont,0,1,0,0,1,0,1
Claude Cognol,0,1,0,0,1,0,1
Dieudonnee veuve Colas Pairson du Vivier,0,1,0,0,1,0,1
Mathillon veuve Jean Piarion,0,1,0,0,1,0,1
Mengeotte femme Jean Girard,0,1,0,0,1,0,1
Magdellaine fille de Hidult Thiebauld,0,1,0,0,1,0,1
Jean Reillemant de la Chapelle,0,1,0,0,1,0,1
Mengeon Demenge de Montaigne,0,1,0,0,1,0,1
Hellenix femme Dieudonné Marchal de Reillon,0,1,0,0,1,0,1
Catherine femme Demenge Valtin,0,1,0,0,1,0,1
Bastien Bacourt,0,1,0,0,1,0,1
Demenge Remy,0,1,0,0,1,0,1
Alix femme Jean Jerome,0,1,0,0,1,0,1
had fight with Jeanne's son aged 10,0,1,0,0,1,0,1
Margueritte fille de la precedente,0,1,0,0,1,0,1
Jean de la Forge,0,1,0,0,1,0,1
Catherine femme de Nicolas George de la Chapelle,0,1,0,0,1,0,1
Thierron frere audit Bernard,0,1,0,0,1,0,1
Marguitte femme Nicolas de Cariolle,0,1,0,0,1,0,1
Colas Jean Mengenot le jeune,0,1,0,0,1,0,1
Colas Burquey paistre des bestes rouges du Vivier,0,1,0,0,1,0,1
Alix veuve de Nicolas de Vaubexy cordonnier de Charmes,0,1,0,0,1,0,1
Catherine femme Colas de la Chambre,0,1,0,0,1,0,1
Claude Jean Demenge Mengin,0,1,0,0,1,0,2
Babon femme Demenge Voinesson,0,1,0,0,1,0,1
Mengeon Demenge du Treux de Fouchifol,0,1,0,0,1,0,1
"was her mother.
(20) Plaisance veuve Nicolas Gerard de Rozieres",0,1,0,0,1,0,1
Demenge Vuillaumé,0,1,0,0,1,0,1
Jennon femme Cesar Jennat,0,1,0,0,1,0,1
Collatte,0,1,0,0,1,0,1
Alizon femme Nicolas Coupechausse,0,1,0,0,1,0,1
Jacotte femme Jacot Simon,0,1,0,0,1,0,1
Valentin Claude Estaine,0,1,0,0,1,0,1
Claudatte femme Colas le Clerc,0,1,0,0,1,0,1
Mathieu Varin de la Neufville,0,1,0,0,1,0,1
Daniel Melon,0,1,0,0,1,0,1
Nicolas Hugo de Raon,0,1,0,0,1,0,1
Claudate veuve Jean Nancey de Docelles,0,1,0,0,1,0,1
"Colas Maimbourg de Ginfosse
3 years earlier had dispute with him about inheritan",0,1,0,0,1,0,1
Bastienne Claudon Vaulthier,0,1,0,0,1,0,1
Martin Bourdon,0,1,0,0,1,0,1
Bastien Colas Parisat,0,1,0,0,1,0,1
Jean Bertremin Grand Homme de Fouchifol,0,1,0,0,1,0,1
Halbix femme Demenge Colas Girard,0,1,0,0,1,0,1
Jeannon du Rupt,0,1,0,0,1,0,1
Mengeon Jean du Treux,0,1,0,0,1,0,1
"B 8691 no 13; witch 224, Catherine femme Didier Jean Charpentier, de Remémont",1,0,0,0,1,11,0
Colas Vernier,0,1,0,0,1,0,1
Germain Claudin,0,1,0,0,1,0,1
Jean Vincent Valdezey,0,1,0,0,1,0,1
"(Unknown witness)
Story of argument over a cow whose lease Colas wanted to prolo",0,1,0,0,1,0,1
Barbe femme à Anthoine Bon Jean de la Nenfville,0,1,0,0,1,0,1
Jennon femme Didier Jobard,0,1,0,0,1,0,1
Jennon femme Colas Chrestien mulnier de Moyenmoutier,0,1,0,0,1,0,1
Marguitte femme David Pierre Guillemin,0,1,0,0,1,0,1
Parise femme Ferry Claude Ferry,0,1,0,0,1,0,1
Claudatte femme Symon de Besmont,0,1,0,0,1,0,1
Colas Jean Andreu de Brehimont,0,1,0,0,1,0,1
Didiere femme Gros Demenge,0,1,0,0,1,0,1
Claudon fils de Jean Pierat de Clingotte,0,1,0,0,1,0,1
Idoul Jean Martin de St Blaise,0,1,0,0,1,0,1
Jehenne femme Demenge la Forge,0,1,0,0,1,0,1
Jeanne femme Claudon Mengin,0,1,0,0,1,0,1
Agathe femme Jean Claude Estienne,0,1,0,0,1,0,1
Estienne Pescheur,0,1,0,0,1,0,1
Jean Baret,0,1,0,0,1,0,1
Marguitte femme Christophe de Forges,0,1,0,0,1,0,1
Anthoine le Maire,0,1,0,0,1,0,1
Agnon femme Claudon Barbier,0,1,0,0,1,0,1
Idatte femme de Claude Richard de Charmes,0,1,0,0,1,0,1
Barbe femme Demenge Anguevin,0,1,0,0,1,0,1
Jean Barbellin de Bathelemont,0,1,0,0,1,0,1
Valtin Claudion Valtin de la Chapelle,0,1,0,0,1,0,1
Pairson Grand Jean de Mouriviller,0,1,0,0,1,0,1
Jean Thomas de Domfaing,0,1,0,0,1,0,1
Amprolle fille Mengel Jacquel Hellelbix du Void de Belmont,0,1,0,0,1,0,1
Catherine veuve Jacot Rouyer de Rayegoutte,0,1,0,0,1,0,1
Colas Gaixotte,0,1,0,0,1,0,1
Claude Vautrin,0,1,0,0,1,0,1
Urbain le Souche,0,1,0,0,1,0,1
Margueritte femme Nicolas Olry de Bathelemont,0,1,0,0,1,0,1
Jean Claude Felippé,0,1,0,0,1,0,1
Colas Jean George jeune fils de Robache,0,1,0,0,1,0,1
Gerard Marchal,0,1,0,0,1,0,2
Demenge Breton,0,1,0,0,1,0,1
Idoulx de Mailley,0,1,0,0,1,0,1
Jennon femme Nicolas Bars,0,1,0,0,1,0,2
Demenge Valtin,0,1,0,0,1,0,1
Jehenne femme Didier Xoudel de la Neufville,0,1,0,0,1,0,1
Catherine femme Jean Vincent Valdezey,0,1,0,0,1,0,1
Claudon Bagay de Memesnil,0,1,0,0,1,0,1
Agnelz femme Bastien Pieton,0,1,0,0,1,0,1
Claudon Jean Simonin de Moyemont,0,1,0,0,1,0,1
Le maire Gaspard Vauthier,0,1,0,0,1,0,1
Claudin Galbain,0,1,0,0,1,0,1
Halbix veuve Florentin Mongenot bouchier de la Neufville,0,1,0,0,1,0,1
Annon femme Jean Mourrat,0,1,0,0,1,0,1
Mongeon Bourard,0,1,0,0,1,0,1
Adrian Gallenar serrurier de Bruyeres,0,1,0,0,1,0,1
Colas Claudon Grivey de Sachemont,0,1,0,0,1,0,1
Didier Jean Masson de Haillieulle,0,1,0,0,1,0,1
Demenge Gané laboureur de Bussang,0,1,0,0,1,0,1
Jean Colas Pierson de Robache,0,1,0,0,1,0,1
Marguitte femme Gerardin Haxo,0,1,0,0,1,0,1
Claudon Ferry du Mesnil,0,1,0,0,1,0,1
Nicolas des Grand,0,1,0,0,1,0,1
Catherine femme Jean Collin,0,1,0,0,1,0,1
Ysabel femme de Jehan Vanyer de la Neufville,0,1,0,0,1,0,1
Demenge Maxant,0,1,0,0,1,0,1
Claudatte femme Claude Maire Aulbric de Sachemont,0,1,0,0,1,0,1
Colas Toussainct Didier Bejolley,0,1,0,0,1,0,1
Alizon femme Claudin Mourot,0,1,0,0,1,0,1
Laurent Gespar,0,1,0,0,1,0,1
Jehan Meullien de Longuey,0,1,0,0,1,0,1
Nicolas du Martinbois,0,1,0,0,1,0,1
Adam Bessat de Mazelay,0,1,0,0,1,0,1
Marie femme a Mongeon Francois le jeune Marchal de Bruyeres,0,1,0,0,1,0,1
Collatte femme Claude Lyenard de Saulcy,0,1,0,0,1,0,1
Jennon femme Laurent Jean Mengenot,0,1,0,0,1,0,1
Didier Henry de Fouchifol,0,1,0,0,1,0,2
Simon le Duc,0,1,0,0,1,0,1
Jean Bon Temps,0,1,0,0,1,0,1
Francoise femme de Pierot Blaise Andre de Seuch,0,1,0,0,1,0,1
Abraham Thomassin cuisenier de St Nicolas,0,1,0,0,1,0,1
Claude fils Estienne Chastelain,0,1,0,0,1,0,1
George Voiry dit de Bul,0,1,0,0,1,0,1
Barthelemin Barrois manouvrier de Haraucourt,0,1,0,0,1,0,1
Rose femme Claudin Partye boucher,0,1,0,0,1,0,1
Thoussainct Bastien,0,1,0,0,1,0,1
Florentin Cole de Dompierre,0,1,0,0,1,0,1
Toussaincte femme Jean de la Voeuvre,0,1,0,0,1,0,1
Georgeon Claudon Colas Claude,0,1,0,0,1,0,1
Claudon Mallay,0,1,0,0,1,0,1
Jean Colatte,0,1,0,0,1,0,1
Barbon fille de Jean Michiel marchal à Charmes,0,1,0,0,1,0,1
Nicolas Jean Mengeotte de Gondrexon,0,1,0,0,1,0,1
Catherine femme Jean Bon Temps,0,1,0,0,1,0,1
Michel Parmentier de Raon,0,1,0,0,1,0,1
Zabillon veuve Jean Brocquard bourgeois a Bruyeres,0,1,0,0,1,0,1
